10s0042.xls____Data____38 0 0 1 1 0 0 1 1 1 0 1 1 1 0 0 0 0 0 0 0 0 0 0  Data
10s0042.xls____Data____39 0 0 1 1 0 0 1 0 0 0 0 1 1 0 1 0 0 0 0 0 0 0 0  Data
10s0042.xls____Data____40 0 0 1 1 0 0 1 0 0 0 0 1 1 0 1 0 0 0 0 0 0 0 0  Data
10s0042.xls____Data____41 0 0 1 1 0 0 1 0 0 0 0 1 1 0 1 0 0 0 0 0 0 0 0  Data
10s0042.xls____Data____42 0 0 1 1 0 0 1 0 0 0 0 1 1 0 1 0 0 0 0 0 0 0 0  Data
10s0042.xls____Data____43 0 0 1 1 0 0 1 0 0 0 0 1 1 0 1 0 0 0 0 0 0 0 0  Data
10s0042.xls____Data____45 1 0 0 1 1 1 0 0 0 0 0 0 0 1 1 0 1 1 0 0 0 0 0  Data
10s0042.xls____Data____46 0 0 1 1 0 0 1 1 1 0 1 1 1 0 0 0 0 0 0 0 0 0 0  Data
10s0042.xls____Data____47 0 0 1 1 0 0 1 0 0 0 0 1 1 0 1 0 0 0 0 0 0 0 0  Data
10s0042.xls____Data____48 0 0 1 1 0 0 1 0 0 0 0 1 1 0 1 0 0 0 0 0 0 0 0  Data
10s0042.xls____Data____49 0 0 1 1 0 0 1 0 0 0 0 1 1 0 1 0 0 0 0 0 0 0 0  Data
10s0042.xls____Data____50 0 0 1 1 0 0 1 0 0 0 0 1 1 0 1 0 0 0 0 0 0 0 0  Data
10s0042.xls____Data____52 1 0 0 1 1 1 0 0 0 0 0 1 0 1 1 0 1 0 0 0 0 0 0  Data
10s0042.xls____Data____53 0 0 1 1 0 0 1 1 1 0 1 1 1 0 0 0 0 0 0 0 0 0 0  Data
10s0042.xls____Data____54 0 0 1 1 0 0 1 0 1 0 1 1 1 0 0 0 0 0 1 0 0 0 0  Data
10s0042.xls____Data____55 0 0 1 1 0 0 1 0 1 0 1 1 1 0 0 0 0 0 1 0 0 0 0  Data
10s0042.xls____Data____56 0 0 1 1 0 0 1 0 1 0 1 1 1 0 0 0 0 0 1 0 0 0 0  Data
10s0042.xls____Data____57 0 0 1 1 0 0 1 0 1 0 1 1 1 0 0 0 0 0 1 0 0 0 0  Data
10s0042.xls____Data____58 0 0 1 1 0 0 1 0 1 0 1 1 1 0 0 0 0 0 1 0 0 0 0  Data
10s0042.xls____Data____59 0 0 1 1 0 0 1 0 1 0 1 1 1 0 0 0 0 0 1 0 0 0 0  Data
10s0042.xls____Data____60 0 0 1 1 0 0 1 0 1 0 1 1 1 0 0 0 0 0 1 0 0 0 0  Data
10s0042.xls____Data____61 0 0 1 1 0 0 1 0 1 0 1 1 1 0 0 0 0 0 1 0 0 0 0  Data
10s0042.xls____Data____63 1 0 1 1 0 0 1 0 0 0 0 1 1 0 1 0 0 0 0 0 0 0 0  Data
10s0042.xls____Data____66 1 0 0 1 1 1 0 0 0 0 0 1 0 1 1 0 1 1 0 0 0 0 0  Data
10s0042.xls____Data____67 0 0 1 1 0 0 1 1 1 0 1 1 1 0 0 0 0 0 0 0 0 0 0  Data
10s0042.xls____Data____68 0 0 1 1 0 0 1 0 0 0 0 1 1 0 1 0 0 0 0 0 0 0 0  Data
10s0042.xls____Data____69 0 0 1 1 0 0 1 0 1 0 1 1 1 0 0 0 0 0 0 0 0 0 0  Data
10s0042.xls____Data____70 0 0 1 1 0 0 1 0 1 0 1 1 1 0 0 0 0 0 0 0 0 0 0  Data
10s0042.xls____Data____71 0 0 1 1 0 0 1 0 1 0 1 1 1 0 0 0 0 0 0 0 0 0 0  Data
10s0042.xls____Data____72 0 0 1 1 0 0 1 0 0 0 0 1 1 0 1 0 0 0 0 0 0 0 0  Data
10s0042.xls____Data____73 0 0 1 1 0 0 1 0 1 0 1 1 1 0 0 0 0 0 0 0 0 0 0  Data
10s0042.xls____Data____74 0 0 1 1 0 0 1 0 1 0 1 1 1 0 0 0 0 0 0 0 0 0 0  Data
10s0042.xls____Data____76 1 0 0 1 1 1 0 0 0 0 0 1 0 1 1 0 1 1 0 0 0 0 0  Data
10s0042.xls____Data____77 0 0 1 1 0 0 1 1 1 0 1 1 1 0 0 0 0 0 0 0 0 0 0  Data
10s0042.xls____Data____78 0 0 1 1 0 0 1 0 0 0 0 1 1 0 1 0 0 0 0 0 0 0 0  Data
10s0042.xls____Data____79 0 0 1 1 0 0 1 0 0 0 0 1 1 0 1 0 0 0 0 0 0 0 0  Data
10s0042.xls____Data____80 0 0 1 1 0 0 1 0 0 0 0 1 1 0 1 0 0 0 0 0 0 0 0  Data
10s0042.xls____Data____81 0 0 1 1 0 0 1 0 0 0 0 1 1 0 1 0 0 0 0 0 0 0 0  Data
10s0042.xls____Data____82 0 0 1 1 0 0 1 0 0 0 0 1 1 0 1 0 0 0 0 0 0 0 0  Data
10s0042.xls____Data____83 0 0 1 1 0 0 1 0 0 0 0 1 1 0 1 0 0 0 0 0 0 0 0  Data
10s0042.xls____Data____84 0 0 1 1 0 0 1 0 0 0 0 1 1 0 1 0 0 0 0 0 0 0 0  Data
10s0042.xls____Data____86 1 0 0 1 1 1 0 0 0 0 0 1 0 1 1 0 1 0 0 0 0 0 0  Data
10s0042.xls____Data____87 0 0 1 1 0 0 1 1 1 0 1 1 1 0 0 0 0 0 0 0 0 0 0  Data
10s0042.xls____Data____88 0 0 1 1 0 0 1 0 1 0 1 1 1 0 0 0 0 0 1 0 0 0 0  Data
10s0042.xls____Data____89 0 0 1 1 0 0 1 0 1 0 1 1 1 0 0 0 0 0 1 0 0 0 0  Data
10s0042.xls____Data____90 0 0 1 1 0 0 1 0 1 0 1 1 1 0 0 0 0 0 1 0 0 0 0  Data
10s0042.xls____Data____91 0 0 1 1 0 0 1 0 1 0 1 1 1 0 0 0 0 0 1 0 0 0 0  Data
10s0042.xls____Data____92 0 0 1 1 0 0 1 0 1 0 1 1 1 0 0 0 0 0 1 0 0 0 0  Data
10s0042.xls____Data____93 0 0 1 1 0 0 1 0 1 0 1 1 1 0 0 0 0 0 1 0 0 0 0  Data
10s0042.xls____Data____94 0 0 1 1 0 0 1 0 1 0 1 1 1 0 0 0 0 0 1 0 0 0 0  Data
10s0042.xls____Data____95 0 0 1 1 0 0 1 0 1 0 1 1 1 0 0 0 0 0 1 0 0 0 0  Data
10s0042.xls____Data____96 0 0 1 1 0 0 1 0 0 0 0 1 1 0 1 0 0 0 0 0 0 0 0  Data
10s0042.xls____Data____98 1 0 1 1 0 1 0 0 0 0 0 1 1 1 1 0 0 0 0 0 0 0 0  Data
10s0042.xls____Data____99 0 0 1 1 0 0 1 0 0 0 0 1 1 0 1 0 0 0 0 0 0 0 0  Data
10s0042.xls____Data____100 0 0 1 1 0 0 1 0 0 0 0 1 1 0 1 0 0 0 0 0 0 0 0  Data
10s0042.xls____Data____102 1 0 0 1 1 1 0 0 0 0 0 1 0 1 1 0 1 1 0 0 0 0 0  Data
10s0042.xls____Data____103 0 0 1 1 0 0 1 1 1 0 1 1 1 0 0 0 0 0 0 0 0 0 0  Data
10s0042.xls____Data____104 0 0 1 1 0 0 1 0 0 0 0 1 1 0 1 0 0 0 0 0 0 0 0  Data
10s0042.xls____Data____105 0 0 1 1 0 0 1 0 0 0 0 1 1 0 1 0 0 0 0 0 0 0 0  Data
10s0042.xls____Data____107 1 0 0 1 1 0 0 0 0 0 0 0 0 0 1 0 1 1 0 1 0 0 0  Footnote
10s0042.xls____Data____108 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 1 1 1 0 0 0 0 0  Footnote

10s0043.xls____Data____0 1 0 0 1 1 0 0 0 0 1 0 1 0 0 1 0 1 1 0 1 0 0 1  Title
10s0043.xls____Data____2 1 0 0 1 1 0 0 0 0 0 0 0 0 0 1 0 1 1 0 0 0 0 0  Footnote
10s0043.xls____Data____4 1 1 1 1 0 1 0 0 0 0 0 0 0 0 1 0 1 1 0 0 0 0 0  Header
10s0043.xls____Data____6 1 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 1 0 0 0 0 0  Header
10s0043.xls____Data____10 1 0 1 1 0 0 1 1 1 0 1 1 1 0 0 0 0 0 0 0 0 0 0  Data
10s0043.xls____Data____11 0 0 1 1 0 0 1 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0  Data
10s0043.xls____Data____12 0 0 1 1 0 0 1 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0  Data
10s0043.xls____Data____13 0 0 1 1 0 0 1 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0  Data
10s0043.xls____Data____14 0 0 1 1 0 0 1 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0  Data
10s0043.xls____Data____15 0 0 1 1 0 0 1 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0  Data
10s0043.xls____Data____16 0 0 1 1 0 0 1 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0  Data
10s0043.xls____Data____17 0 0 1 1 0 0 1 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0  Data
10s0043.xls____Data____18 0 0 1 1 0 0 1 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0  Data
10s0043.xls____Data____19 0 0 1 1 0 0 1 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0  Data
10s0043.xls____Data____20 0 0 1 1 0 0 1 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0  Data
10s0043.xls____Data____21 0 0 1 1 0 0 1 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0  Data
10s0043.xls____Data____22 0 0 1 1 0 0 1 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0  Data
10s0043.xls____Data____23 0 0 1 1 0 0 1 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0  Data
10s0043.xls____Data____24 0 0 1 1 0 0 1 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0  Data
10s0043.xls____Data____25 0 0 1 1 0 0 1 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0  Data
10s0043.xls____Data____26 0 0 1 1 0 0 1 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0  Data
10s0043.xls____Data____27 0 0 1 1 0 0 1 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0  Data
10s0043.xls____Data____28 0 0 1 1 0 0 1 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0  Data
10s0043.xls____Data____30 1 0 0 1 1 1 0 0 0 0 0 0 0 1 1 0 1 1 0 0 0 0 0  Data
10s0043.xls____Data____31 0 0 1 1 0 0 1 1 1 0 1 1 1 0 0 0 0 0 0 0 0 0 0  Data
10s0043.xls____Data____32 0 0 1 1 0 0 1 0 0 0 0 1 1 0 1 0 0 0 0 0 0 0 0  Data
10s0043.xls____Data____33 0 0 1 1 0 0 1 0 0 0 0 1 1 0 1 0 0 0 0 0 0 0 0  Data
10s0043.xls____Data____34 0 0 1 1 0 0 1 0 0 0 0 1 1 0 1 0 0 0 0 0 0 0 0  Data
10s0043.xls____Data____35 0 0 1 1 0 0 1 0 0 0 0 1 1 0 1 0 0 0 0 0 0 0 0  Data
10s0043.xls____Data____36 0 0 1 1 0 0 1 0 0 0 0 1 1 0 1 0 0 0 0 0 0 0 0  Data
10s0043.xls____Data____37 0 0 1 1 0 0 1 0 0 0 0 1 1 0 1 0 0 0 0 0 0 0 0  Data
10s0043.xls____Data____39 1 0 1 1 0 0 1 0 0 0 0 1 1 0 1 0 0 0 0 0 0 0 0  Data
10s0043.xls____Data____40 0 0 1 1 0 0 1 0 0 0 0 1 1 0 1 0 0 0 0 0 0 0 0  Data
10s0043.xls____Data____42 1 0 1 1 0 0 1 0 0 0 0 1 1 0 1 0 0 0 0 0 0 0 0  Data
10s0043.xls____Data____43 0 0 1 1 0 0 1 0 0 0 0 1 1 0 1 0 0 0 0 0 0 0 0  Data
10s0043.xls____Data____45 1 0 0 1 1 1 0 0 0 0 0 1 0 1 1 0 1 0 0 0 0 0 0  Data
10s0043.xls____Data____46 0 0 1 1 0 0 1 1 1 0 1 1 1 0 0 0 0 0 0 0 0 0 0  Data
10s0043.xls____Data____47 0 0 1 1 0 0 1 0 1 0 1 1 1 0 0 0 0 0 1 0 0 0 0  Data
10s0043.xls____Data____48 0 0 1 1 0 0 1 0 1 0 1 1 1 0 0 0 0 0 1 0 0 0 0  Data
10s0043.xls____Data____49 0 0 1 1 0 0 1 0 1 0 1 1 1 0 0 0 0 0 1 0 0 0 0  Data
10s0043.xls____Data____50 0 0 1 1 0 0 1 0 1 0 1 1 1 0 0 0 0 0 1 0 0 0 0  Data
10s0043.xls____Data____51 0 0 1 1 0 0 1 0 1 0 1 1 1 0 0 0 0 0 1 0 0 0 0  Data
10s0043.xls____Data____52 0 0 1 1 0 0 1 0 1 0 1 1 1 0 0 0 0 0 1 0 0 0 0  Data
10s0043.xls____Data____53 0 0 1 1 0 0 1 0 1 0 1 1 1 0 0 0 0 0 1 0 0 0 0  Data
10s0043.xls____Data____54 0 0 1 1 0 0 1 0 1 0 1 1 1 0 0 0 0 0 1 0 0 0 0  Data
10s0043.xls____Data____55 0 0 1 1 0 0 1 0 0 0 0 1 1 0 1 0 0 0 0 0 0 0 0  Data
10s0043.xls____Data____57 1 0 1 1 0 1 1 0 0 0 0 1 1 1 1 0 0 0 0 0 0 0 0  Data
10s0043.xls____Data____58 0 0 1 1 0 0 1 0 0 0 0 1 1 0 1 0 0 0 0 0 0 0 0  Data
10s0043.xls____Data____59 0 0 1 1 0 0 1 0 0 0 0 1 1 0 1 0 0 0 0 0 0 0 0  Data
10s0043.xls____Data____62 1 0 0 1 1 0 0 0 0 0 0 0 0 0 1 0 1 1 0 1 0 0 0  Footnote
10s0043.xls____Data____63 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 1 1 1 0 0 0 0 0  Footnote

10s0053.xls____Data____0 1 0 0 1 1 0 0 0 0 1 0 1 0 0 1 0 1 1 0 1 0 0 1  Title
10s0053.xls____Data____2 1 0 0 1 1 0 0 0 0 0 0 0 0 0 1 0 1 1 0 0 0 0 0  Footnote
10s0053.xls____Data____4 1 1 1 1 0 1 0 0 0 0 0 0 0 0 1 0 1 1 0 0 0 0 0  Header
10s0053.xls____Data____9 1 0 1 1 0 0 0 1 1 0 1 1 0 0 0 0 0 0 0 0 0 0 0  Data
10s0053.xls____Data____10 0 0 1 1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0  Data
10s0053.xls____Data____11 0 0 1 1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0  Data
10s0053.xls____Data____12 0 0 1 1 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 0  Data
10s0053.xls____Data____13 0 0 1 1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0  Data
10s0053.xls____Data____14 0 0 1 1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0  Data
10s0053.xls____Data____15 0 0 1 1 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 0  Data
10s0053.xls____Data____16 0 0 1 1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0  Data
10s0053.xls____Data____17 0 0 1 1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0  Data
10s0053.xls____Data____18 0 0 1 1 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 0  Data
10s0053.xls____Data____19 0 0 1 1 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 0  Data
10s0053.xls____Data____20 0 0 1 1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0  Data
10s0053.xls____Data____21 0 0 1 1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0  Data
10s0053.xls____Data____22 0 0 1 1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0  Data
10s0053.xls____Data____23 0 0 1 1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0  Data
10s0053.xls____Data____24 0 0 1 1 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 0  Data
10s0053.xls____Data____25 0 0 1 1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0  Data
10s0053.xls____Data____26 0 0 1 1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0  Data
10s0053.xls____Data____27 0 0 1 1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0  Data
10s0053.xls____Data____28 0 0 1 1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0  Data
10s0053.xls____Data____29 0 0 1 1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0  Data
10s0053.xls____Data____30 0 0 1 1 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 0  Data
10s0053.xls____Data____31 0 0 1 1 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 0  Data
10s0053.xls____Data____32 0 0 1 1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0  Data
10s0053.xls____Data____33 0 0 1 1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0  Data
10s0053.xls____Data____34 0 0 1 1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0  Data
10s0053.xls____Data____35 0 0 1 1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0  Data
10s0053.xls____Data____36 0 0 1 1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0  Data
10s0053.xls____Data____37 0 0 1 1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0  Data
10s0053.xls____Data____38 0 0 1 1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0  Data
10s0053.xls____Data____39 0 0 1 1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0  Data
10s0053.xls____Data____40 0 0 1 1 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 0  Data
10s0053.xls____Data____41 0 0 1 1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0  Data
10s0053.xls____Data____42 0 0 1 1 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 0  Data
10s0053.xls____Data____43 0 0 1 1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0  Data
10s0053.xls____Data____44 0 0 1 1 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 0  Data
10s0053.xls____Data____45 0 0 1 1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0  Data
10s0053.xls____Data____46 0 0 1 1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0  Data
10s0053.xls____Data____47 0 0 1 1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0  Data
10s0053.xls____Data____48 0 0 1 1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0  Data
10s0053.xls____Data____49 0 0 1 1 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 0  Data
10s0053.xls____Data____52 1 0 0 1 1 0 0 0 0 0 0 0 0 0 1 0 1 1 0 1 0 0 0  Footnote
10s0053.xls____Data____53 0 0 0 1 1 0 0 0 0 0 0 1 0 0 0 0 1 1 1 0 0 0 0  Footnote
10s0053.xls____Data____54 0 0 0 1 1 0 0 0 0 0 0 1 0 0 1 0 1 1 1 0 0 0 1  Footnote
10s0053.xls____Data____55 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 1 1 1 0 0 0 0 0  Footnote
10s0053.xls____Data____56 0 0 0 1 1 0 0 0 1 0 1 1 0 0 0 0 1 0 0 1 0 0 0  Footnote

10s0055.xls____Data____0 1 0 0 1 1 0 0 0 0 1 0 1 0 0 1 0 1 1 0 1 0 0 1  Title
10s0055.xls____Data____2 1 0 0 1 1 0 0 0 0 0 0 0 0 0 1 0 1 1 0 0 0 0 0  Footnote
10s0055.xls____Data____4 1 1 0 1 0 1 0 0 0 0 0 0 0 0 1 0 1 1 0 0 0 0 0  Header
10s0055.xls____Data____6 1 1 1 0 0 1 0 0 0 0 0 0 0 0 1 0 1 1 0 0 0 0 0  Header
10s0055.xls____Data____8 1 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 1 0 0 0 0 0  Header
10s0055.xls____Data____11 1 0 1 1 0 0 1 0 0 0 0 1 1 0 0 0 1 0 0 0 0 0 0  Data
10s0055.xls____Data____12 0 0 1 1 0 0 1 0 0 0 0 1 1 0 1 0 0 0 0 0 0 0 0  Data
10s0055.xls____Data____13 0 0 1 1 0 0 1 0 0 0 0 1 1 0 1 0 0 0 0 0 0 0 0  Data
10s0055.xls____Data____14 0 0 1 1 0 0 1 0 0 0 0 1 1 0 1 0 0 0 0 0 0 0 0  Data
10s0055.xls____Data____15 0 0 1 1 0 0 1 0 0 0 0 1 1 0 1 0 0 0 0 0 1 0 0  Data
10s0055.xls____Data____16 0 0 1 1 0 0 1 0 0 0 0 1 1 0 1 0 0 0 0 0 0 0 0  Data
10s0055.xls____Data____17 0 0 1 1 0 0 1 0 0 0 0 1 1 0 1 0 0 0 0 0 0 0 0  Data
10s0055.xls____Data____18 0 0 1 1 0 0 1 0 0 0 0 1 1 0 1 0 0 0 0 0 0 0 0  Data
10s0055.xls____Data____19 0 0 1 1 0 0 1 0 0 0 0 1 1 0 1 0 0 0 0 0 0 0 0  Data
10s0055.xls____Data____20 0 0 1 1 0 0 1 0 0 0 0 1 1 0 1 0 0 0 0 0 0 0 0  Data
10s0055.xls____Data____21 0 0 1 1 0 0 1 0 0 0 0 1 1 0 1 0 0 0 0 0 0 0 0  Data
10s0055.xls____Data____22 0 0 1 1 0 0 1 0 0 0 0 1 1 0 1 0 0 0 0 0 0 0 0  Data
10s0055.xls____Data____23 0 0 1 1 0 0 1 0 0 0 0 1 1 0 1 0 0 0 0 0 0 0 0  Data
10s0055.xls____Data____24 0 0 1 1 0 0 1 0 0 0 0 1 1 0 1 0 0 0 0 0 0 0 0  Data
10s0055.xls____Data____25 0 0 1 1 0 0 1 0 0 0 0 1 1 0 1 0 0 0 0 0 0 0 0  Data
10s0055.xls____Data____26 0 0 1 1 0 0 1 0 0 0 0 1 1 0 1 0 0 0 0 0 0 0 0  Data
